index,sample_index,dataset,requested_split,resolved_split,image_ref,image_column,score,predicted_label,predicted_label_name,threshold,gt_label,gt_label_raw,gt_label_name,gt_label_source,is_correct,metadata_json,exported_image_path,export_image_size,label
385,386,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:385,image,0.9990383386611938,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000386.jpg,224,0
386,387,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:386,image,0.07512437552213669,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000387.jpg,224,0
387,388,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:387,image,2.795776055108945e-09,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000388.jpg,224,0
388,389,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:388,image,0.8683966994285583,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000389.jpg,224,0
389,390,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:389,image,0.5805326104164124,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000390.jpg,224,0
390,391,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:390,image,0.013072623871266842,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000391.jpg,224,0
391,392,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:391,image,1.5132218322833069e-06,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000392.jpg,224,0
392,393,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:392,image,1.0911690878856461e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000393.jpg,224,0
393,394,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:393,image,0.9999011754989624,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000394.jpg,224,0
394,395,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:394,image,0.981681764125824,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000395.jpg,224,0
395,396,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:395,image,0.9989049434661865,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000396.jpg,224,0
396,397,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:396,image,5.448800590411584e-13,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000397.jpg,224,0
397,398,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:397,image,0.01837087608873844,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000398.jpg,224,0
398,399,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:398,image,0.9734680652618408,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000399.jpg,224,0
399,400,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:399,image,0.9264463782310486,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000400.jpg,224,0
400,401,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:400,image,0.00013683892029803246,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000401.jpg,224,0
401,402,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:401,image,0.9332748055458069,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000402.jpg,224,0
402,403,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:402,image,2.410000377039978e-08,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000403.jpg,224,0
403,404,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:403,image,0.8580998182296753,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000404.jpg,224,0
404,405,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:404,image,1.930116440679388e-17,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000405.jpg,224,0
405,406,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:405,image,0.0921657532453537,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000406.jpg,224,0
406,407,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:406,image,1.440022333554225e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000407.jpg,224,0
407,408,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:407,image,4.023905785288662e-05,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000408.jpg,224,0
408,409,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:408,image,0.49835947155952454,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000409.jpg,224,0
409,410,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:409,image,0.23520135879516602,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000410.jpg,224,0
410,411,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:410,image,5.065041094876044e-11,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000411.jpg,224,0
411,412,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:411,image,0.1255778968334198,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000412.jpg,224,0
412,413,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:412,image,4.345622597153791e-16,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000413.jpg,224,0
413,414,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:413,image,0.9997615218162537,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000414.jpg,224,0
414,415,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:414,image,0.11095917969942093,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000415.jpg,224,0
415,416,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:415,image,5.263560698409719e-09,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000416.jpg,224,0
416,417,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:416,image,2.2070241769263583e-15,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000417.jpg,224,0
417,418,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:417,image,0.9972733855247498,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000418.jpg,224,0
418,419,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:418,image,0.9985389709472656,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000419.jpg,224,0
419,420,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:419,image,0.05461712181568146,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000420.jpg,224,0
420,421,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:420,image,0.8313112258911133,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000421.jpg,224,0
421,422,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:421,image,0.005817200988531113,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000422.jpg,224,0
422,423,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:422,image,0.7382649779319763,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000423.jpg,224,0
423,424,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:423,image,0.003192533040419221,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000424.jpg,224,0
424,425,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:424,image,0.07250586152076721,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000425.jpg,224,0
425,426,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:425,image,0.9995960593223572,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000426.jpg,224,0
426,427,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:426,image,0.0004887591931037605,0,real,0.6,1,0,ai-generated,dataset_profile:label,0,"{""label"": 0}",mixed_images/image_000427.jpg,224,0
427,428,prithivMLmods/AI-vs-Deepfake-vs-Real,test,train,index:427,image,0.999998927116394,1,ai-generated,0.6,1,0,ai-generated,dataset_profile:label,1,"{""label"": 0}",mixed_images/image_000428.jpg,224,0
